"","Volume","Speed","Delay","Stops","Date","Time","Day"
"517",237,30,120,158,"10/14/13","19:00","Mon"
"518",267,34,135,191,"10/14/13","19:05","Mon"
"519",207,37,105,150,"10/14/13","19:10","Mon"
"520",286,30,145,194,"10/14/13","19:15","Mon"
"521",275,29,139,195,"10/14/13","19:20","Mon"
"522",197,36,100,134,"10/14/13","19:25","Mon"
"523",112,30,58,72,"10/14/13","19:30","Mon"
"524",182,22,92,117,"10/14/13","19:35","Mon"
"525",201,30,102,138,"10/14/13","19:40","Mon"
"526",144,25,73,96,"10/14/13","19:45","Mon"
"527",180,32,92,124,"10/14/13","19:50","Mon"
"528",270,32,136,154,"10/14/13","19:55","Mon"
"529",212,34,107,125,"10/14/13","20:00","Mon"
"530",160,23,80,103,"10/14/13","20:05","Mon"
"531",240,32,120,168,"10/14/13","20:10","Mon"
"532",215,29,108,147,"10/14/13","20:15","Mon"
"533",163,23,82,107,"10/14/13","20:20","Mon"
"534",124,36,63,84,"10/14/13","20:25","Mon"
"535",175,37,88,107,"10/14/13","20:30","Mon"
"536",144,26,73,116,"10/14/13","20:35","Mon"
"537",151,32,76,95,"10/14/13","20:40","Mon"
"538",132,21,66,84,"10/14/13","20:45","Mon"
"539",176,31,89,113,"10/14/13","20:50","Mon"
"540",153,27,77,105,"10/14/13","20:55","Mon"
"541",186,28,94,137,"10/14/13","21:00","Mon"
"542",131,19,66,87,"10/14/13","21:05","Mon"
"543",122,22,62,74,"10/14/13","21:10","Mon"
"544",98,26,50,72,"10/14/13","21:15","Mon"
"545",126,30,63,81,"10/14/13","21:20","Mon"
"546",161,17,81,122,"10/14/13","21:25","Mon"
"547",96,24,48,60,"10/14/13","21:30","Mon"
"548",168,27,84,108,"10/14/13","21:35","Mon"
"549",108,29,54,60,"10/14/13","21:40","Mon"
"550",166,25,84,105,"10/14/13","21:45","Mon"
"551",175,15,88,127,"10/14/13","21:50","Mon"
"552",165,30,83,118,"10/14/13","21:55","Mon"
"553",102,34,51,69,"10/14/13","22:00","Mon"
"554",102,27,51,63,"10/14/13","22:05","Mon"
"555",101,27,51,68,"10/14/13","22:10","Mon"
"556",155,38,78,102,"10/14/13","22:15","Mon"
"557",165,23,83,111,"10/14/13","22:20","Mon"
"558",48,10,24,36,"10/14/13","22:25","Mon"
"559",162,16,81,99,"10/14/13","22:30","Mon"
"560",93,23,47,60,"10/14/13","22:35","Mon"
"561",87,32,44,72,"10/14/13","22:40","Mon"
"562",108,20,54,72,"10/14/13","22:45","Mon"
"563",117,32,59,84,"10/14/13","22:50","Mon"
"564",83,22,42,59,"10/14/13","22:55","Mon"
"565",72,26,36,60,"10/14/13","23:00","Mon"
"566",69,24,35,57,"10/14/13","23:05","Mon"
"567",51,23,26,39,"10/14/13","23:10","Mon"
"568",96,33,48,72,"10/14/13","23:15","Mon"
"569",132,29,66,96,"10/14/13","23:20","Mon"
"570",72,17,36,60,"10/14/13","23:25","Mon"
"571",83,30,42,71,"10/14/13","23:30","Mon"
"572",105,23,53,81,"10/14/13","23:35","Mon"
"573",90,13,45,63,"10/14/13","23:40","Mon"
"574",60,13,30,48,"10/14/13","23:45","Mon"
"575",54,11,27,33,"10/14/13","23:50","Mon"
"576",39,5,20,27,"10/14/13","23:55","Mon"
"577",71,27,36,47,"10/15/13","0:00","Tues"
"578",81,20,41,57,"10/15/13","0:05","Tues"
"579",75,26,38,63,"10/15/13","0:10","Tues"
"580",32,15,17,32,"10/15/13","0:15","Tues"
"581",48,9,24,24,"10/15/13","0:20","Tues"
"582",96,12,48,60,"10/15/13","0:25","Tues"
"583",24,10,12,24,"10/15/13","0:30","Tues"
"584",12,5,6,12,"10/15/13","0:35","Tues"
"585",24,5,12,12,"10/15/13","0:40","Tues"
"586",78,17,39,51,"10/15/13","0:45","Tues"
"587",30,9,15,21,"10/15/13","0:50","Tues"
"588",27,12,14,27,"10/15/13","0:55","Tues"
"589",60,19,30,36,"10/15/13","1:00","Tues"
"590",23,10,12,23,"10/15/13","1:05","Tues"
"591",56,17,29,44,"10/15/13","1:10","Tues"
"592",36,10,18,24,"10/15/13","1:15","Tues"
"593",0,0,0,0,"10/15/13","1:20","Tues"
"594",36,16,18,36,"10/15/13","1:25","Tues"
"595",28,12,14,28,"10/15/13","1:30","Tues"
"596",67,14,34,43,"10/15/13","1:35","Tues"
"597",36,11,18,24,"10/15/13","1:40","Tues"
"598",24,11,12,24,"10/15/13","1:45","Tues"
"599",12,5,6,12,"10/15/13","1:50","Tues"
"600",12,5,6,12,"10/15/13","1:55","Tues"
"601",60,14,30,36,"10/15/13","2:00","Tues"
"602",0,0,0,0,"10/15/13","2:05","Tues"
"603",0,0,0,0,"10/15/13","2:10","Tues"
"604",40,12,20,28,"10/15/13","2:15","Tues"
"605",36,13,18,36,"10/15/13","2:20","Tues"
"606",31,14,16,31,"10/15/13","2:25","Tues"
"607",12,5,6,12,"10/15/13","2:30","Tues"
"608",0,0,0,0,"10/15/13","2:35","Tues"
"609",27,12,14,27,"10/15/13","2:40","Tues"
"610",32,14,16,32,"10/15/13","2:45","Tues"
"611",0,0,0,0,"10/15/13","2:50","Tues"
"612",3,1,2,3,"10/15/13","2:55","Tues"
"613",44,14,23,32,"10/15/13","3:00","Tues"
"614",0,0,0,0,"10/15/13","3:05","Tues"
"615",12,5,6,12,"10/15/13","3:10","Tues"
"616",0,0,0,0,"10/15/13","3:15","Tues"
"617",40,12,20,28,"10/15/13","3:20","Tues"
"618",12,4,6,12,"10/15/13","3:25","Tues"
"619",7,1,4,7,"10/15/13","3:30","Tues"
"620",12,5,6,12,"10/15/13","3:35","Tues"
"621",12,5,6,12,"10/15/13","3:40","Tues"
"622",16,7,8,16,"10/15/13","3:45","Tues"
"623",19,9,10,19,"10/15/13","3:50","Tues"
"624",24,11,12,24,"10/15/13","3:55","Tues"
"625",16,2,8,16,"10/15/13","4:00","Tues"
"626",31,14,16,31,"10/15/13","4:05","Tues"
"627",12,5,6,12,"10/15/13","4:10","Tues"
"628",0,0,0,0,"10/15/13","4:15","Tues"
"629",0,0,0,0,"10/15/13","4:20","Tues"
"630",4,1,2,4,"10/15/13","4:25","Tues"
"631",31,11,16,31,"10/15/13","4:30","Tues"
"632",0,0,0,0,"10/15/13","4:35","Tues"
"633",0,0,0,0,"10/15/13","4:40","Tues"
"634",12,5,6,12,"10/15/13","4:45","Tues"
"635",24,5,12,12,"10/15/13","4:50","Tues"
"636",24,10,12,24,"10/15/13","4:55","Tues"
"637",40,9,20,28,"10/15/13","5:00","Tues"
"638",64,9,33,48,"10/15/13","5:05","Tues"
"639",39,10,20,31,"10/15/13","5:10","Tues"
"640",40,17,20,40,"10/15/13","5:15","Tues"
"641",103,12,52,67,"10/15/13","5:20","Tues"
"642",88,16,45,64,"10/15/13","5:25","Tues"
"643",43,6,22,31,"10/15/13","5:30","Tues"
"644",28,4,14,16,"10/15/13","5:35","Tues"
"645",124,21,63,84,"10/15/13","5:40","Tues"
"646",88,24,45,64,"10/15/13","5:45","Tues"
"647",87,12,44,55,"10/15/13","5:50","Tues"
"648",60,15,30,48,"10/15/13","5:55","Tues"
"649",67,19,34,55,"10/15/13","6:00","Tues"
"650",96,11,48,60,"10/15/13","6:05","Tues"
"651",148,14,75,96,"10/15/13","6:10","Tues"
"652",111,16,56,75,"10/15/13","6:15","Tues"
"653",144,16,73,97,"10/15/13","6:20","Tues"
"654",242,14,122,157,"10/15/13","6:25","Tues"
"655",260,13,131,165,"10/15/13","6:30","Tues"
"656",228,19,115,136,"10/15/13","6:35","Tues"
"657",221,22,112,129,"10/15/13","6:40","Tues"
"658",343,20,173,226,"10/15/13","6:45","Tues"
"659",248,13,125,153,"10/15/13","6:50","Tues"
"660",313,11,158,195,"10/15/13","6:55","Tues"
"661",339,27,171,216,"10/15/13","7:00","Tues"
"662",244,23,123,142,"10/15/13","7:05","Tues"
"663",267,23,135,165,"10/15/13","7:10","Tues"
"664",297,18,150,192,"10/15/13","7:15","Tues"
"665",180,24,91,104,"10/15/13","7:20","Tues"
"666",274,27,139,180,"10/15/13","7:25","Tues"
"667",245,16,124,150,"10/15/13","7:30","Tues"
"668",265,23,134,190,"10/15/13","7:35","Tues"
"669",238,22,120,153,"10/15/13","7:40","Tues"
"670",227,23,115,159,"10/15/13","7:45","Tues"
"671",193,31,98,125,"10/15/13","7:50","Tues"
"672",253,21,128,173,"10/15/13","7:55","Tues"
"673",207,24,105,153,"10/15/13","8:00","Tues"
"674",311,17,157,205,"10/15/13","8:05","Tues"
"675",397,23,200,283,"10/15/13","8:10","Tues"
"676",239,26,121,156,"10/15/13","8:15","Tues"
"677",181,25,92,125,"10/15/13","8:20","Tues"
"678",256,19,129,177,"10/15/13","8:25","Tues"
"679",240,30,121,160,"10/15/13","8:30","Tues"
"680",239,25,121,153,"10/15/13","8:35","Tues"
"681",242,23,122,144,"10/15/13","8:40","Tues"
"682",221,24,112,166,"10/15/13","8:45","Tues"
"683",208,26,105,133,"10/15/13","8:50","Tues"
"684",282,23,142,175,"10/15/13","8:55","Tues"
"685",242,26,122,149,"10/15/13","9:00","Tues"
"686",269,20,136,177,"10/15/13","9:05","Tues"
"687",295,26,149,191,"10/15/13","9:10","Tues"
"688",216,25,110,169,"10/15/13","9:15","Tues"
"689",306,27,155,215,"10/15/13","9:20","Tues"
"690",162,30,83,110,"10/15/13","9:25","Tues"
"691",254,22,128,170,"10/15/13","9:30","Tues"
"692",309,27,156,228,"10/15/13","9:35","Tues"
"693",387,25,195,279,"10/15/13","9:40","Tues"
"694",356,27,180,260,"10/15/13","9:45","Tues"
"695",285,25,144,189,"10/15/13","9:50","Tues"
"696",384,31,194,337,"10/15/13","9:55","Tues"
"697",257,31,131,348,"10/15/13","10:00","Tues"
"698",296,28,150,216,"10/15/13","10:05","Tues"
"699",378,28,191,287,"10/15/13","10:10","Tues"
"700",293,27,148,204,"10/15/13","10:15","Tues"
"701",328,24,166,222,"10/15/13","10:20","Tues"
"702",265,31,134,196,"10/15/13","10:25","Tues"
"703",261,21,132,180,"10/15/13","10:30","Tues"
"704",292,26,148,212,"10/15/13","10:35","Tues"
"705",345,19,174,257,"10/15/13","10:40","Tues"
"706",249,22,126,172,"10/15/13","10:45","Tues"
"707",258,30,130,193,"10/15/13","10:50","Tues"
"708",267,23,135,194,"10/15/13","10:55","Tues"
"709",377,26,190,289,"10/15/13","11:00","Tues"
"710",338,20,170,246,"10/15/13","11:05","Tues"
"711",249,24,126,165,"10/15/13","11:10","Tues"
"712",335,30,169,236,"10/15/13","11:15","Tues"
"713",328,29,166,237,"10/15/13","11:20","Tues"
"714",298,18,150,217,"10/15/13","11:25","Tues"
"715",299,27,151,207,"10/15/13","11:30","Tues"
"716",311,27,157,231,"10/15/13","11:35","Tues"
"717",331,30,167,239,"10/15/13","11:40","Tues"
"718",350,26,177,258,"10/15/13","11:45","Tues"
"719",399,23,201,283,"10/15/13","11:50","Tues"
"720",432,29,218,324,"10/15/13","11:55","Tues"
"721",418,24,210,318,"10/15/13","12:00","Tues"
"722",519,25,261,403,"10/15/13","12:05","Tues"
"723",390,28,196,282,"10/15/13","12:10","Tues"
"724",363,25,183,263,"10/15/13","12:15","Tues"
"725",423,19,213,295,"10/15/13","12:20","Tues"
"726",343,24,173,246,"10/15/13","12:25","Tues"
"727",319,28,161,235,"10/15/13","12:30","Tues"
"728",342,23,172,247,"10/15/13","12:35","Tues"
"729",336,30,169,263,"10/15/13","12:40","Tues"
"730",513,20,258,392,"10/15/13","12:45","Tues"
"731",347,18,175,241,"10/15/13","12:50","Tues"
"732",241,29,122,172,"10/15/13","12:55","Tues"
"733",287,23,145,219,"10/15/13","13:00","Tues"
"734",169,20,86,124,"10/15/13","13:05","Tues"
"735",387,20,195,284,"10/15/13","13:10","Tues"
"736",373,18,188,272,"10/15/13","13:15","Tues"
"737",456,22,229,360,"10/15/13","13:20","Tues"
"738",385,22,194,293,"10/15/13","13:25","Tues"
"739",337,19,170,245,"10/15/13","13:30","Tues"
"740",292,20,148,225,"10/15/13","13:35","Tues"
"741",290,23,147,210,"10/15/13","13:40","Tues"
"742",358,9,180,277,"10/15/13","13:45","Tues"
"743",491,14,247,363,"10/15/13","13:50","Tues"
"744",452,21,228,344,"10/15/13","13:55","Tues"
"745",363,11,183,264,"10/15/13","14:00","Tues"
"746",321,21,162,217,"10/15/13","14:05","Tues"
"747",322,25,162,237,"10/15/13","14:10","Tues"
"748",398,20,201,293,"10/15/13","14:15","Tues"
"749",387,22,195,299,"10/15/13","14:20","Tues"
"750",435,17,219,316,"10/15/13","14:25","Tues"
"751",353,22,178,253,"10/15/13","14:30","Tues"
"752",393,17,198,265,"10/15/13","14:35","Tues"
"753",391,18,197,299,"10/15/13","14:40","Tues"
"754",359,17,181,258,"10/15/13","14:45","Tues"
"755",283,21,143,175,"10/15/13","14:50","Tues"
"756",318,25,161,223,"10/15/13","14:55","Tues"
"757",356,21,180,260,"10/15/13","15:00","Tues"
"758",427,19,215,308,"10/15/13","15:05","Tues"
"759",419,25,211,315,"10/15/13","15:10","Tues"
"760",378,20,190,265,"10/15/13","15:15","Tues"
"761",535,20,269,428,"10/15/13","15:20","Tues"
"762",300,21,152,220,"10/15/13","15:25","Tues"
"763",428,10,216,328,"10/15/13","15:30","Tues"
"764",340,15,171,256,"10/15/13","15:35","Tues"
"765",535,23,269,422,"10/15/13","15:40","Tues"
"766",448,27,226,345,"10/15/13","15:45","Tues"
"767",358,25,180,249,"10/15/13","15:50","Tues"
"768",473,18,238,294,"10/15/13","15:55","Tues"
"769",518,12,261,377,"10/15/13","16:00","Tues"
"770",406,18,205,259,"10/15/13","16:05","Tues"
"771",439,23,221,295,"10/15/13","16:10","Tues"
"772",346,17,174,221,"10/15/13","16:15","Tues"
"773",534,10,268,370,"10/15/13","16:20","Tues"
"774",334,23,169,226,"10/15/13","16:25","Tues"
"775",449,24,226,308,"10/15/13","16:30","Tues"
"776",464,14,234,332,"10/15/13","16:35","Tues"
"777",462,9,233,327,"10/15/13","16:40","Tues"
"778",490,16,247,358,"10/15/13","16:45","Tues"
"779",617,12,310,480,"10/15/13","16:50","Tues"
"780",518,18,261,375,"10/15/13","16:55","Tues"
"781",632,24,317,475,"10/15/13","17:00","Tues"
"782",612,15,307,443,"10/15/13","17:05","Tues"
"783",668,7,336,496,"10/15/13","17:10","Tues"
"784",700,6,352,536,"10/15/13","17:15","Tues"
"785",704,10,354,556,"10/15/13","17:20","Tues"
"786",624,12,314,460,"10/15/13","17:25","Tues"
"787",492,17,247,348,"10/15/13","17:30","Tues"
"788",511,20,257,362,"10/15/13","17:35","Tues"
"789",546,13,275,394,"10/15/13","17:40","Tues"
"790",426,22,214,293,"10/15/13","17:45","Tues"
"791",459,22,231,346,"10/15/13","17:50","Tues"
"792",354,20,178,273,"10/15/13","17:55","Tues"
"793",543,17,273,411,"10/15/13","18:00","Tues"
"794",363,23,183,263,"10/15/13","18:05","Tues"
"795",369,29,186,272,"10/15/13","18:10","Tues"
"796",423,25,213,311,"10/15/13","18:15","Tues"
"797",213,23,108,142,"10/15/13","18:20","Tues"
"798",396,27,200,288,"10/15/13","18:25","Tues"
"799",341,23,172,229,"10/15/13","18:30","Tues"
"800",341,28,172,237,"10/15/13","18:35","Tues"
"801",371,28,187,295,"10/15/13","18:40","Tues"
"802",299,32,151,198,"10/15/13","18:45","Tues"
"803",274,23,138,185,"10/15/13","18:50","Tues"
"804",241,23,122,185,"10/15/13","18:55","Tues"
"805",293,29,148,222,"10/15/13","19:00","Tues"
"806",293,35,148,205,"10/15/13","19:05","Tues"
"807",275,30,139,183,"10/15/13","19:10","Tues"
"808",275,28,139,183,"10/15/13","19:15","Tues"
"809",288,32,145,220,"10/15/13","19:20","Tues"
"810",270,25,136,178,"10/15/13","19:25","Tues"
"811",283,32,143,188,"10/15/13","19:30","Tues"
"812",201,36,102,124,"10/15/13","19:35","Tues"
"813",199,29,101,143,"10/15/13","19:40","Tues"
"814",279,26,141,208,"10/15/13","19:45","Tues"
"815",278,33,141,201,"10/15/13","19:50","Tues"
"816",277,30,140,201,"10/15/13","19:55","Tues"
"817",251,31,127,197,"10/15/13","20:00","Tues"
"818",115,21,58,75,"10/15/13","20:05","Tues"
"819",175,33,88,103,"10/15/13","20:10","Tues"
"820",272,30,137,188,"10/15/13","20:15","Tues"
"821",191,26,96,135,"10/15/13","20:20","Tues"
"822",231,24,116,163,"10/15/13","20:25","Tues"
"823",301,29,151,216,"10/15/13","20:30","Tues"
"824",200,25,100,132,"10/15/13","20:35","Tues"
"825",195,27,98,143,"10/15/13","20:40","Tues"
"826",267,30,134,175,"10/15/13","20:45","Tues"
"827",295,30,148,223,"10/15/13","20:50","Tues"
"828",149,26,75,88,"10/15/13","20:55","Tues"
"829",210,31,106,139,"10/15/13","21:00","Tues"
"830",176,33,89,116,"10/15/13","21:05","Tues"
"831",188,36,95,128,"10/15/13","21:10","Tues"
"832",290,33,146,198,"10/15/13","21:15","Tues"
"833",163,23,82,91,"10/15/13","21:20","Tues"
"834",300,33,151,224,"10/15/13","21:25","Tues"
"835",236,25,119,172,"10/15/13","21:30","Tues"
"836",167,31,84,99,"10/15/13","21:35","Tues"
"837",148,38,75,100,"10/15/13","21:40","Tues"
"838",135,31,68,79,"10/15/13","21:45","Tues"
"839",119,27,60,71,"10/15/13","21:50","Tues"
"840",112,20,57,84,"10/15/13","21:55","Tues"
"841",128,24,65,80,"10/15/13","22:00","Tues"
"842",114,28,58,83,"10/15/13","22:05","Tues"
"843",52,15,26,52,"10/15/13","22:10","Tues"
"844",141,29,71,100,"10/15/13","22:15","Tues"
"845",118,22,60,74,"10/15/13","22:20","Tues"
"846",129,23,65,88,"10/15/13","22:25","Tues"
"847",152,15,76,104,"10/15/13","22:30","Tues"
"848",107,9,54,75,"10/15/13","22:35","Tues"
"849",69,25,35,64,"10/15/13","22:40","Tues"
"850",67,18,34,43,"10/15/13","22:45","Tues"
"851",67,25,34,60,"10/15/13","22:50","Tues"
"852",117,26,59,88,"10/15/13","22:55","Tues"
"853",151,29,76,103,"10/15/13","23:00","Tues"
"854",50,19,26,43,"10/15/13","23:05","Tues"
"855",64,13,33,40,"10/15/13","23:10","Tues"
"856",132,27,66,84,"10/15/13","23:15","Tues"
"857",88,21,45,72,"10/15/13","23:20","Tues"
"858",103,26,52,84,"10/15/13","23:25","Tues"
"859",127,22,64,91,"10/15/13","23:30","Tues"
"860",180,26,90,144,"10/15/13","23:35","Tues"
"861",52,15,26,40,"10/15/13","23:40","Tues"
"862",40,16,21,36,"10/15/13","23:45","Tues"
"863",167,33,84,119,"10/15/13","23:50","Tues"
"864",39,14,20,31,"10/15/13","23:55","Tues"
"865",48,9,24,36,"10/16/13","0:00","Wed"
"866",100,18,51,76,"10/16/13","0:05","Wed"
"867",60,16,30,36,"10/16/13","0:10","Wed"
"868",43,19,22,43,"10/16/13","0:15","Wed"
"869",64,23,33,52,"10/16/13","0:20","Wed"
"870",36,11,18,36,"10/16/13","0:25","Wed"
"871",57,22,29,52,"10/16/13","0:30","Wed"
"872",45,14,23,38,"10/16/13","0:35","Wed"
"873",76,17,39,52,"10/16/13","0:40","Wed"
"874",31,14,16,31,"10/16/13","0:45","Wed"
"875",12,5,6,12,"10/16/13","0:50","Wed"
"876",36,11,18,36,"10/16/13","0:55","Wed"
"877",24,5,12,12,"10/16/13","1:00","Wed"
"878",21,6,11,16,"10/16/13","1:05","Wed"
"879",38,12,20,31,"10/16/13","1:10","Wed"
"880",24,11,12,24,"10/16/13","1:15","Wed"
"881",36,16,18,36,"10/16/13","1:20","Wed"
"882",14,1,8,9,"10/16/13","1:25","Wed"
"883",55,8,28,31,"10/16/13","1:30","Wed"
"884",50,19,26,43,"10/16/13","1:35","Wed"
"885",60,9,30,48,"10/16/13","1:40","Wed"
"886",50,12,26,33,"10/16/13","1:45","Wed"
"887",45,13,23,38,"10/16/13","1:50","Wed"
"888",0,0,0,0,"10/16/13","1:55","Wed"
"889",40,13,21,28,"10/16/13","2:00","Wed"
"890",67,14,34,43,"10/16/13","2:05","Wed"
"891",24,5,12,12,"10/16/13","2:10","Wed"
"892",24,10,12,12,"10/16/13","2:15","Wed"
"893",24,11,12,24,"10/16/13","2:20","Wed"
"894",24,5,12,12,"10/16/13","2:25","Wed"
"895",4,2,3,4,"10/16/13","2:30","Wed"
"896",7,3,4,7,"10/16/13","2:35","Wed"
"897",48,14,24,36,"10/16/13","2:40","Wed"
"898",4,2,3,4,"10/16/13","2:45","Wed"
"899",19,3,10,19,"10/16/13","2:50","Wed"
"900",48,16,24,36,"10/16/13","2:55","Wed"
"901",64,11,33,40,"10/16/13","3:00","Wed"
"902",19,8,10,19,"10/16/13","3:05","Wed"
"903",24,5,12,12,"10/16/13","3:10","Wed"
"904",12,1,6,12,"10/16/13","3:15","Wed"
"905",12,5,6,12,"10/16/13","3:20","Wed"
"906",12,5,6,12,"10/16/13","3:25","Wed"
"907",21,6,11,16,"10/16/13","3:30","Wed"
"908",26,7,14,19,"10/16/13","3:35","Wed"
"909",12,5,6,12,"10/16/13","3:40","Wed"
"910",48,13,24,36,"10/16/13","3:45","Wed"
"911",24,5,12,12,"10/16/13","3:50","Wed"
"912",24,5,12,24,"10/16/13","3:55","Wed"
"913",24,5,12,24,"10/16/13","4:00","Wed"
"914",12,0,6,12,"10/16/13","4:05","Wed"
"915",12,5,6,12,"10/16/13","4:10","Wed"
"916",12,5,6,12,"10/16/13","4:15","Wed"
"917",0,0,0,0,"10/16/13","4:20","Wed"
"918",0,0,0,0,"10/16/13","4:25","Wed"
"919",24,0,12,24,"10/16/13","4:30","Wed"
"920",0,0,0,0,"10/16/13","4:35","Wed"
"921",12,5,6,12,"10/16/13","4:40","Wed"
"922",0,0,0,0,"10/16/13","4:45","Wed"
"923",0,0,0,0,"10/16/13","4:50","Wed"
"924",12,2,6,12,"10/16/13","4:55","Wed"
"925",52,15,27,40,"10/16/13","5:00","Wed"
"926",36,12,18,36,"10/16/13","5:05","Wed"
"927",84,16,42,60,"10/16/13","5:10","Wed"
"928",67,16,34,55,"10/16/13","5:15","Wed"
"929",81,6,41,52,"10/16/13","5:20","Wed"
"930",90,16,46,59,"10/16/13","5:25","Wed"
"931",60,14,30,36,"10/16/13","5:30","Wed"
"932",61,5,31,45,"10/16/13","5:35","Wed"
"933",106,21,54,86,"10/16/13","5:40","Wed"
"934",108,21,54,84,"10/16/13","5:45","Wed"
"935",64,22,33,60,"10/16/13","5:50","Wed"
"936",38,12,20,31,"10/16/13","5:55","Wed"
"937",88,26,45,64,"10/16/13","6:00","Wed"
"938",112,23,57,72,"10/16/13","6:05","Wed"
"939",122,19,62,79,"10/16/13","6:10","Wed"
"940",184,12,93,112,"10/16/13","6:15","Wed"
"941",161,12,81,110,"10/16/13","6:20","Wed"
"942",242,9,122,157,"10/16/13","6:25","Wed"
"943",224,17,113,141,"10/16/13","6:30","Wed"
"944",226,15,114,141,"10/16/13","6:35","Wed"
"945",295,18,149,187,"10/16/13","6:40","Wed"
"946",218,23,110,136,"10/16/13","6:45","Wed"
"947",217,25,110,132,"10/16/13","6:50","Wed"
"948",410,8,206,278,"10/16/13","6:55","Wed"
"949",222,19,112,137,"10/16/13","7:00","Wed"
"950",336,21,169,230,"10/16/13","7:05","Wed"
"951",309,21,155,189,"10/16/13","7:10","Wed"
"952",272,17,137,163,"10/16/13","7:15","Wed"
"953",292,26,147,190,"10/16/13","7:20","Wed"
"954",327,21,165,225,"10/16/13","7:25","Wed"
"955",208,29,106,148,"10/16/13","7:30","Wed"
"956",179,21,91,106,"10/16/13","7:35","Wed"
"957",243,25,123,155,"10/16/13","7:40","Wed"
"958",187,21,95,121,"10/16/13","7:45","Wed"
"959",239,26,121,147,"10/16/13","7:50","Wed"
"960",249,20,126,159,"10/16/13","7:55","Wed"
"961",208,22,105,136,"10/16/13","8:00","Wed"
"962",232,24,117,142,"10/16/13","8:05","Wed"
"963",247,20,125,169,"10/16/13","8:10","Wed"
"964",233,15,118,152,"10/16/13","8:15","Wed"
"965",238,24,121,169,"10/16/13","8:20","Wed"
"966",264,20,134,170,"10/16/13","8:25","Wed"
"967",143,17,73,99,"10/16/13","8:30","Wed"
"968",263,26,133,184,"10/16/13","8:35","Wed"
"969",290,17,146,188,"10/16/13","8:40","Wed"
"970",195,25,99,124,"10/16/13","8:45","Wed"
"971",224,24,113,132,"10/16/13","8:50","Wed"
"972",192,25,97,127,"10/16/13","8:55","Wed"
"973",251,20,127,171,"10/16/13","9:00","Wed"
"974",214,25,108,144,"10/16/13","9:05","Wed"
"975",249,22,126,167,"10/16/13","9:10","Wed"
"976",247,23,126,203,"10/16/13","9:15","Wed"
"977",247,30,125,155,"10/16/13","9:20","Wed"
"978",238,28,120,162,"10/16/13","9:25","Wed"
"979",225,24,114,153,"10/16/13","9:30","Wed"
"980",280,27,142,200,"10/16/13","9:35","Wed"
"981",307,28,155,215,"10/16/13","9:40","Wed"
"982",279,25,141,199,"10/16/13","9:45","Wed"
"983",228,26,115,159,"10/16/13","9:50","Wed"
"984",204,25,103,124,"10/16/13","9:55","Wed"
"985",281,26,142,193,"10/16/13","10:00","Wed"
"986",256,24,130,185,"10/16/13","10:05","Wed"
"987",201,21,102,120,"10/16/13","10:10","Wed"
"988",227,20,115,143,"10/16/13","10:15","Wed"
"989",331,31,167,218,"10/16/13","10:20","Wed"
"990",345,24,174,253,"10/16/13","10:25","Wed"
"991",338,24,171,275,"10/16/13","10:30","Wed"
"992",371,24,187,273,"10/16/13","10:35","Wed"
"993",300,22,151,220,"10/16/13","10:40","Wed"
"994",322,20,162,230,"10/16/13","10:45","Wed"
"995",277,26,140,172,"10/16/13","10:50","Wed"
"996",277,20,140,190,"10/16/13","10:55","Wed"
"997",366,19,184,281,"10/16/13","11:00","Wed"
"998",315,25,159,247,"10/16/13","11:05","Wed"
"999",324,24,164,244,"10/16/13","11:10","Wed"
"1000",368,24,186,276,"10/16/13","11:15","Wed"
"1001",342,22,172,261,"10/16/13","11:20","Wed"
"1002",370,28,187,267,"10/16/13","11:25","Wed"
"1003",439,25,221,335,"10/16/13","11:30","Wed"
"1004",314,22,158,222,"10/16/13","11:35","Wed"
"1005",302,25,152,222,"10/16/13","11:40","Wed"
"1006",328,20,165,215,"10/16/13","11:45","Wed"
"1007",297,23,150,213,"10/16/13","11:50","Wed"
"1008",328,17,166,240,"10/16/13","11:55","Wed"
"1009",369,21,186,254,"10/16/13","12:00","Wed"
"1010",427,24,215,296,"10/16/13","12:05","Wed"
"1011",419,26,211,310,"10/16/13","12:10","Wed"
"1012",432,24,218,315,"10/16/13","12:15","Wed"
"1013",336,23,169,249,"10/16/13","12:20","Wed"
"1014",423,20,213,331,"10/16/13","12:25","Wed"
"1015",376,27,190,275,"10/16/13","12:30","Wed"
"1016",400,19,201,304,"10/16/13","12:35","Wed"
"1017",381,25,192,273,"10/16/13","12:40","Wed"
"1018",385,28,194,286,"10/16/13","12:45","Wed"
"1019",264,29,133,171,"10/16/13","12:50","Wed"
"1020",237,28,120,162,"10/16/13","12:55","Wed"
"1021",260,21,132,184,"10/16/13","13:00","Wed"
