Year,Direction,Speed,Temperature,SeaLevelPressure
2.01402E+11,130,20,27,1014.2
2.01402E+11,150,21,29,1013.5
2.01402E+11,130,25,30,1011.5
2.01402E+11,140,20,28,1011.2
2.01402E+11,150,26,30,1010.5
2.01402E+11,150,20,29,1010.2
2.01402E+11,150,17,29,1009.8
2.01402E+11,150,16,30,1009.5
2.01402E+11,150,15,29,1010.5
2.01402E+11,200,11,29,1011.9
2.01402E+11,220,22,30,1012.2
2.01402E+11,210,17,29,1013.2
2.01402E+11,210,20,28,1013.5
2.01402E+11,220,16,27,1014.6
2.01402E+11,230,15,27,1015.6
2.01402E+11,220,17,28,1015.9
2.01402E+11,220,20,29,1016.9
2.01402E+11,210,11,27,1016.9
2.01402E+11,220,8,27,1018.3
2.01402E+11,170,3,27,1016.9
2.01402E+11,140,7,27,1016.6
2.01402E+11,120,8,26,1015.6
2.01402E+11,130,7,27,1014.6
2.01402E+11,140,7,27,1013.9
2.01402E+11,130,7,27,1013.2
2.01402E+11,130,11,28,1011.9
2.01402E+11,140,15,31,1009.8
2.01402E+11,140,21,33,1007.1
2.01402E+11,140,18,33,1006.1
2.01402E+11,160,15,36,1004.7
2.01402E+11,150,13,38,1004.1
2.01402E+11,150,11,39,1004.1
2.01402E+11,150,11,42,1004.4
2.01402E+11,170,13,45,1004.1
2.01402E+11,180,9,48,1003.7
2.01402E+11,180,7,49,1003.7
2.01402E+11,270,8,****,1003
2.01402E+11,270,11,37,1003.4
2.01402E+11,280,13,38,1004.1
2.01402E+11,260,14,40,1006.1
2.01402E+11,260,23,40,1007.8
2.01402E+11,240,17,36,1010.2
2.01402E+11,220,17,37,1012.9
2.01402E+11,220,16,37,1014.2
2.01402E+11,230,18,36,1016.3
2.01402E+11,220,15,35,1017.9
2.01402E+11,220,13,35,1018.6
2.01402E+11,200,9,34,1018.6
2.01402E+11,190,9,34,1019
2.01402E+11,180,10,33,1018.6
2.01402E+11,190,8,33,1019
2.01402E+11,180,9,33,1019.3
2.01402E+11,190,9,33,1020
2.01402E+11,180,10,33,1020.7
2.01402E+11,180,10,33,1021
2.01402E+11,180,11,33,1021.7
2.01402E+11,190,6,36,1021.7
2.01402E+11,180,8,38,1021.3
2.01402E+11,170,7,38,1021
2.01402E+11,110,3,37,1020.7
2.01402E+11,70,10,39,1018.3
2.01402E+11,70,7,36,1018.3
2.01402E+11,50,13,35,1016.6
2.01402E+11,100,11,39,1016.6
2.01402E+11,140,13,38,1016.9
2.01402E+11,130,11,35,1016.6
2.01402E+11,100,15,35,1014.6
2.01402E+11,100,14,35,1013.9
2.01402E+11,90,17,34,1012.2
2.01402E+11,90,14,35,1011.9
2.01402E+11,80,17,36,1008.8
2.01402E+11,60,15,35,1007.8
2.01402E+11,60,18,34,1007.1
2.01402E+11,80,13,36,1005.4
2.01402E+11,110,10,39,1004.7
2.01402E+11,110,11,41,1004.1
2.01402E+11,130,17,40,1002.7
2.01402E+11,140,17,42,1001.7
2.01402E+11,150,11,44,1000.7
2.01402E+11,210,7,45,1001.4
2.01402E+11,240,14,38,1003.7
2.01402E+11,220,14,38,1005.1
2.01402E+11,230,10,38,1005.4
2.01402E+11,200,9,39,1004.7
2.01402E+11,210,10,41,1004.4
2.01402E+11,210,10,44,1004.1
2.01402E+11,240,17,43,1004.4
2.01402E+11,230,14,41,1005.1
2.01402E+11,230,13,39,1006.1
2.01402E+11,220,14,39,1006.8
2.01402E+11,200,8,38,1007.1
2.01402E+11,210,7,37,1007.5
2.01402E+11,210,17,40,1007.1
2.01402E+11,220,18,39,1008.1
2.01402E+11,210,16,39,1008.5
2.01402E+11,220,21,39,1009.5
2.01402E+11,210,25,40,1009.5
2.01402E+11,220,22,40,1009.1
2.01402E+11,200,21,41,1009.5
2.01402E+11,200,13,39,1009.5
2.01402E+11,160,7,39,1009.1
2.01402E+11,190,3,38,1009.1
2.01402E+11,190,14,40,1009.1
2.01402E+11,180,13,41,1008.8
2.01402E+11,210,26,44,1009.1
2.01402E+11,220,29,43,1009.8
2.01402E+11,220,32,42,1009.5
2.01402E+11,220,36,42,1009.8
2.01402E+11,220,30,42,1010.2
2.01402E+11,220,32,41,1011.5
2.01402E+11,220,26,40,1011.5
2.01402E+11,220,20,39,1012.5
2.01402E+11,210,23,39,1013.2
2.01402E+11,210,17,39,1013.5
2.01402E+11,210,18,40,1013.2
2.01402E+11,220,15,40,1013.9
2.01402E+11,210,15,40,1013.9
2.01402E+11,220,17,40,1013.9
2.01402E+11,220,15,39,1014.2
2.01402E+11,210,15,39,1014.2
2.01402E+11,220,15,38,1014.6
2.01402E+11,220,11,38,1014.6
2.01402E+11,220,11,37,1014.6
2.01402E+11,220,10,36,1014.6
2.01402E+11,230,9,36,1015.2
2.01402E+11,230,8,35,1015.2
2.01402E+11,220,6,35,1015.6
2.01402E+11,250,9,35,1015.9
2.01402E+11,260,13,36,1015.2
2.01402E+11,260,10,35,1015.6
2.01402E+11,310,16,33,1014.6
2.01402E+11,220,20,38,1014.2
2.01402E+11,230,21,38,1013.5
2.01402E+11,230,16,38,1012.9
2.01402E+11,230,18,37,1012.9
2.01402E+11,220,20,36,1013.2
2.01402E+11,220,15,33,1013.9
2.01402E+11,240,14,32,1014.2
2.01402E+11,210,14,30,1014.6
2.01402E+11,230,15,29,1014.6
2.01402E+11,230,13,29,1014.6
2.01402E+11,240,11,28,1014.6
2.01402E+11,270,17,27,1013.5
2.01402E+11,260,11,26,1013.9
2.01402E+11,240,16,25,1013.9
2.01402E+11,220,15,24,1013.9
2.01402E+11,230,14,23,1014.2
2.01402E+11,240,15,23,1014.2
2.01402E+11,230,14,22,1014.6
2.01402E+11,220,11,22,1014.2
2.01402E+11,210,14,23,1014.6
2.01402E+11,230,22,23,1014.9
2.01402E+11,270,17,22,1014.9
2.01402E+11,260,18,23,1015.2
2.01402E+11,270,20,23,1015.9
2.01402E+11,250,23,23,1015.6
2.01402E+11,250,23,23,1015.6
2.01402E+11,250,20,22,1015.9
2.01402E+11,250,18,23,1016.3
2.01402E+11,260,23,21,1017.6
2.01402E+11,240,16,21,1018.6
2.01402E+11,250,20,20,1019
2.01402E+11,220,15,20,1019.3
2.01402E+11,230,13,21,1019.3
2.01402E+11,230,10,20,1019.3
2.01402E+11,220,11,20,1019.3
2.01402E+11,230,9,19,1019.3
2.01402E+11,210,9,19,1018.6
2.01402E+11,210,8,19,1018.3
2.01402E+11,240,9,20,1017.9
2.01402E+11,250,11,19,1017.6
2.01402E+11,250,8,19,1017.6
2.01402E+11,250,9,18,1017.6
2.01402E+11,220,11,17,1017.6
2.01402E+11,230,11,17,1017.9
2.01402E+11,240,11,19,1017.9
2.01402E+11,230,13,19,1018.3
2.01402E+11,220,18,18,1018.3
2.01402E+11,230,18,18,1017.9
2.01402E+11,230,15,19,1017.6
2.01402E+11,230,15,19,1016.9
2.01402E+11,250,14,21,1016.9
2.01402E+11,240,16,22,1016.6
2.01402E+11,220,16,20,1016.3
2.01402E+11,210,10,19,1016.6
2.01402E+11,210,10,19,1016.6
2.01402E+11,230,13,19,1015.9
2.01402E+11,220,9,18,1015.6
2.01402E+11,210,8,18,1014.9
2.01402E+11,200,11,19,1013.5
2.01402E+11,190,13,19,1012.2
2.01402E+11,190,11,19,1011.5
2.01402E+11,230,18,19,1011.5
2.01402E+11,260,20,17,1011.5
2.01402E+11,260,18,17,1011.5
2.01402E+11,250,16,15,1012.2
2.01402E+11,240,15,14,1012.5
2.01402E+11,230,16,12,1013.5
2.01402E+11,230,18,12,1014.2
2.01402E+11,240,22,12,1014.9
2.01402E+11,230,20,12,1015.6
2.01402E+11,250,18,12,1015.6
2.01402E+11,260,25,13,1015.6
2.01402E+11,240,21,13,1014.6
2.01402E+11,240,22,13,1014.2
2.01402E+11,200,17,13,1014.2
2.01402E+11,230,16,13,1013.9
2.01402E+11,220,18,12,1013.5
2.01402E+11,230,14,11,1013.2
2.01402E+11,220,13,10,1013.2
2.01402E+11,190,9,10,1012.2
2.01402E+11,190,7,11,1011.2
2.01402E+11,170,8,11,1010.5
2.01402E+11,160,10,11,1009.1
2.01402E+11,140,9,11,1007.8
2.01402E+11,150,10,13,1006.4
2.01402E+11,160,10,14,1005.1
2.01402E+11,170,15,15,1003.4
2.01402E+11,170,14,16,1002.7
2.01402E+11,180,13,16,1001.4
2.01402E+11,180,14,16,1001.4
2.01402E+11,190,10,14,1001
2.01402E+11,180,10,15,1001
2.01402E+11,180,15,17,1001.4
2.01402E+11,190,8,17,1001
2.01402E+11,210,10,17,1001.4
2.01402E+11,240,18,17,1001.7
2.01402E+11,270,40,16,1002.7
2.01402E+11,260,20,14,1005.4
2.01402E+11,250,20,13,1007.8
2.01402E+11,250,25,11,1009.5
2.01402E+11,240,22,10,1011.2
2.01402E+11,230,18,9,1012.9
2.01402E+11,240,18,9,1015.2
2.01402E+11,240,23,10,1016.3
2.01402E+11,230,16,10,1016.9
2.01402E+11,240,17,10,1018.6
2.01402E+11,250,17,10,1019.3
2.01402E+11,230,14,8,1020.3
2.01402E+11,210,13,8,1021.3
2.01402E+11,220,9,9,1022.4
2.01402E+11,210,13,7,1023
2.01402E+11,220,13,5,1023.7
2.01402E+11,210,10,4,1024.7
2.01402E+11,220,10,5,1026.1
2.01402E+11,220,11,4,1026.8
2.01402E+11,230,9,5,1028.4
2.01402E+11,220,10,6,1028.8
2.01402E+11,230,9,9,1029.5
2.01402E+11,230,7,10,1030.5
2.01402E+11,270,6,11,1030.5
2.01402E+11,200,3,12,1030.1
2.01402E+11,200,6,13,1029.8
2.01402E+11,280,7,13,1029.1
2.01402E+11,170,3,16,1028.8
2.01402E+11,210,2,17,1028.1
2.01402E+11,160,2,17,1028.1
2.01403E+11,90,9,16,1028.4
2.01403E+11,110,10,15,1027.8
2.01403E+11,100,15,15,1027.4
2.01403E+11,100,15,14,1027.1
2.01403E+11,100,13,14,1026.4
2.01403E+11,120,10,12,1024.7
2.01403E+11,130,10,13,1024.4
2.01403E+11,130,10,15,1023.7
2.01403E+11,130,8,15,1023
2.01403E+11,130,8,16,1022
2.01403E+11,130,9,17,1022
2.01403E+11,130,8,18,1022
2.01403E+11,130,6,19,1022
2.01403E+11,130,2,20,1022.4
2.01403E+11,140,7,23,1022
2.01403E+11,170,8,27,1021
2.01403E+11,150,11,30,1020.3
2.01403E+11,160,13,32,1020
2.01403E+11,180,8,34,1019.3
2.01403E+11,200,9,37,1018.6
2.01403E+11,240,14,38,1017.9
2.01403E+11,240,9,38,1017.6
2.01403E+11,310,14,32,1018.3
2.01403E+11,310,11,32,1018.6
2.01403E+11,290,16,31,1019.6
2.01403E+11,290,14,30,1020
2.01403E+11,270,14,29,1020.7
2.01403E+11,310,23,25,1021.3
2.01403E+11,320,26,23,1021.7
2.01403E+11,290,18,21,1022
2.01403E+11,290,17,19,1023
2.01403E+11,290,15,19,1023.7
2.01403E+11,320,20,19,1023.7
2.01403E+11,280,14,17,1023.4
2.01403E+11,270,13,16,1023.7
2.01403E+11,270,11,16,1024.4
2.01403E+11,260,10,16,1024.7
2.01403E+11,250,10,16,1024.4
2.01403E+11,260,9,16,1025.1
2.01403E+11,270,11,16,1024.7
2.01403E+11,280,13,17,1024
2.01403E+11,270,11,17,1023.7
2.01403E+11,280,15,17,1023.7
2.01403E+11,290,15,18,1022.7
2.01403E+11,280,17,18,1022.7
2.01403E+11,270,14,18,1022.7
2.01403E+11,280,15,17,1022.7
2.01403E+11,260,11,16,1022.7
2.01403E+11,250,10,15,1023
2.01403E+11,260,13,14,1022.7
2.01403E+11,260,15,13,1023.4
2.01403E+11,250,11,12,1023.7
2.01403E+11,290,24,14,1023.4
2.01403E+11,270,17,13,1023.7
2.01403E+11,300,23,13,1024.4
2.01403E+11,270,22,13,1024.4
2.01403E+11,280,21,13,1024.4
2.01403E+11,290,25,13,1025.1
2.01403E+11,290,21,12,1025.1
2.01403E+11,280,17,10,1025.7
2.01403E+11,320,18,10,1026.1
2.01403E+11,320,21,9,1027.1
2.01403E+11,350,17,9,1027.4
2.01403E+11,340,14,8,1028.4
2.01403E+11,340,9,8,1029.1
2.01403E+11,330,11,9,1029.1
2.01403E+11,280,11,10,1029.5
2.01403E+11,270,16,11,1029.1
2.01403E+11,270,13,12,1029.5
2.01403E+11,280,14,11,1029.8
2.01403E+11,280,14,11,1029.8
2.01403E+11,270,9,11,1030.5
2.01403E+11,220,6,10,1030.5
2.01403E+11,220,9,9,1030.5
2.01403E+11,210,10,8,1029.8
2.01403E+11,210,14,7,1030.5
2.01403E+11,210,13,6,1030.1
2.01403E+11,210,11,6,1030.5
2.01403E+11,210,14,5,1030.1
2.01403E+11,200,14,5,1029.8
2.01403E+11,200,13,5,1029.8
2.01403E+11,200,13,4,1029.8
2.01403E+11,190,14,5,1029.5
2.01403E+11,200,14,6,1029.8
2.01403E+11,200,13,6,1029.5
2.01403E+11,210,13,6,1029.5
2.01403E+11,200,13,8,1029.8
2.01403E+11,190,7,11,1029.1
2.01403E+11,200,7,13,1028.8
2.01403E+11,180,6,15,1028.1
2.01403E+11,***,0,15,1027.4
2.01403E+11,***,0,17,1027.1
2.01403E+11,300,5,17,1026.8
2.01403E+11,320,6,17,1026.4
2.01403E+11,280,2,17,1026.1
2.01403E+11,***,0,17,1025.7
2.01403E+11,70,3,17,1026.1
2.01403E+11,130,6,16,1026.1
2.01403E+11,140,6,16,1025.4
2.01403E+11,140,5,16,1025.4
2.01403E+11,140,5,17,1025.4
2.01403E+11,180,2,17,1025.4
2.01403E+11,210,2,18,1025.4
2.01403E+11,190,3,17,1025.4
2.01403E+11,210,6,17,1025.1
2.01403E+11,230,7,17,1025.4
2.01403E+11,240,8,16,1025.4
2.01403E+11,330,6,17,1025.7
2.01403E+11,40,5,18,1026.8
2.01403E+11,40,2,18,1027.4
2.01403E+11,310,6,19,1028.8
2.01403E+11,300,2,20,1029.1
2.01403E+11,330,11,19,1029.5
2.01403E+11,320,13,19,1029.8
2.01403E+11,330,13,19,1030.5
2.01403E+11,350,15,19,1031.2
2.01403E+11,30,16,19,1031.8
2.01403E+11,20,14,18,1032.8
2.01403E+11,30,13,20,1033.5
2.01403E+11,30,11,20,1034.2
2.01403E+11,30,8,20,1034.9
2.01403E+11,50,11,20,1035.2
2.01403E+11,50,16,19,1035.6
2.01403E+11,40,18,19,1036.6
2.01403E+11,100,11,17,1036.9
2.01403E+11,110,8,16,1036.9
2.01403E+11,100,9,14,1036.9
2.01403E+11,130,5,11,1037.3
2.01403E+11,120,5,11,1037.3
2.01403E+11,140,3,10,1037.3
2.01403E+11,100,8,12,1037.6
2.01403E+11,100,11,13,1038.3
2.01403E+11,100,11,12,1038.3
2.01403E+11,90,8,12,1038.6
2.01403E+11,90,11,13,1038.9
2.01403E+11,90,10,16,1037.9
2.01403E+11,100,15,18,1037.3
2.01403E+11,100,11,19,1036.2
2.01403E+11,100,11,21,1035.2
2.01403E+11,90,9,22,1034.5
2.01403E+11,60,21,21,1032.5
2.01403E+11,50,24,21,1031.5
2.01403E+11,60,24,22,1031.2
2.01403E+11,60,21,22,1030.1
2.01403E+11,90,16,21,1029.8
2.01403E+11,100,13,22,1029.1
2.01403E+11,100,11,21,1029.1
2.01403E+11,100,14,21,1028.1
2.01403E+11,90,7,21,1027.4
2.01403E+11,100,7,22,1026.8
2.01403E+11,130,3,16,1025.7
2.01403E+11,170,2,16,1025.4
2.01403E+11,140,3,15,1024
2.01403E+11,110,7,17,1023.7
2.01403E+11,90,8,20,1023.4
2.01403E+11,100,9,19,1023
2.01403E+11,110,6,20,1023.4
2.01403E+11,130,7,23,1023
2.01403E+11,150,1,29,1023.7
2.01403E+11,180,10,32,1022.4
2.01403E+11,180,7,34,1021.3
2.01403E+11,190,9,37,1020.3
2.01403E+11,100,2,37,1019.6
2.01403E+11,60,10,33,1017.9
2.01403E+11,50,10,35,1017.3
2.01403E+11,90,1,36,1016.6
2.01403E+11,100,5,35,1015.6
2.01403E+11,90,5,35,1015.2
2.01403E+11,***,0,33,1015.6
2.01403E+11,***,0,33,1014.9
2.01403E+11,240,2,31,1014.6
2.01403E+11,190,6,32,1014.2
2.01403E+11,160,5,29,1013.2
2.01403E+11,180,9,35,1012.5
2.01403E+11,180,8,34,1012.5
2.01403E+11,250,2,34,1012.2
2.01403E+11,180,7,34,1011.9
2.01403E+11,180,7,34,1011.2
2.01403E+11,220,3,36,1011.5
2.01403E+11,240,5,37,1012.2
2.01403E+11,240,6,38,1012.2
2.01403E+11,240,10,37,1012.9
2.01403E+11,260,10,37,1013.9
2.01403E+11,270,13,36,1014.2
2.01403E+11,290,13,35,1014.6
2.01403E+11,320,10,33,1015.2
2.01403E+11,330,8,32,1015.2
2.01403E+11,350,5,32,1015.6
2.01403E+11,310,2,32,1015.9
2.01403E+11,300,2,31,1015.6
2.01403E+11,340,10,31,1015.9
2.01403E+11,350,5,30,1016.6
2.01403E+11,210,3,30,1016.9
2.01403E+11,200,5,30,1016.9
2.01403E+11,230,8,31,1016.9
2.01403E+11,250,13,31,1017.3
2.01403E+11,250,15,31,1017.3
2.01403E+11,250,14,29,1016.9
2.01403E+11,250,15,28,1017.3
2.01403E+11,250,15,27,1017.6
2.01403E+11,240,13,25,1017.9
2.01403E+11,230,11,24,1018.3
2.01403E+11,240,11,23,1018.6
2.01403E+11,240,13,23,1019.3
2.01403E+11,230,10,22,1020.3
2.01403E+11,230,10,23,1021.3
2.01403E+11,240,10,24,1021.7
2.01403E+11,240,14,25,1021.7
2.01403E+11,230,11,26,1021
2.01403E+11,230,15,26,1020.7
2.01403E+11,230,16,27,1019.6
2.01403E+11,230,18,28,1019
2.01403E+11,220,14,29,1017.9
2.01403E+11,220,15,30,1017.3
2.01403E+11,220,16,30,1016.3
2.01403E+11,220,18,30,1015.6
2.01403E+11,210,9,30,1015.2
2.01403E+11,220,11,31,1013.5
2.01403E+11,200,15,33,1012.2
2.01403E+11,200,15,35,1009.8
2.01403E+11,210,13,36,1009.1
2.01403E+11,250,11,37,1010.2
2.01403E+11,230,17,38,1009.1
2.01403E+11,230,18,39,1008.5
2.01403E+11,220,16,37,1008.1
2.01403E+11,240,14,38,1007.5
2.01403E+11,240,14,37,1007.8
2.01403E+11,230,9,37,1007.8
2.01403E+11,220,10,37,1007.8
2.01403E+11,220,7,37,1008.1
2.01403E+11,220,8,38,1007.8
2.01403E+11,230,11,39,1007.1
2.01403E+11,200,8,39,1007.1
2.01403E+11,200,7,39,1006.4
2.01403E+11,210,8,40,1005.1
2.01403E+11,190,11,43,1003.7
2.01403E+11,190,9,45,1002.4
2.01403E+11,220,7,47,1002
2.01403E+11,240,6,45,1000.7
2.01403E+11,230,5,44,1000.7
2.01403E+11,150,7,42,1000.7
2.01403E+11,200,14,45,999.7
2.01403E+11,220,17,46,999.3
2.01403E+11,220,16,47,999.7
2.01403E+11,230,20,46,1000
2.01403E+11,240,18,44,1000
2.01403E+11,230,14,43,1000.7
2.01403E+11,190,9,42,1001.4
2.01403E+11,220,11,42,1001.4
2.01403E+11,210,10,41,1002
2.01403E+11,220,9,41,1002.4
2.01403E+11,220,8,41,1003.4
2.01403E+11,210,7,40,1004.4
2.01403E+11,220,7,41,1004.7
2.01403E+11,230,9,43,1005.1
2.01403E+11,250,14,45,1005.1
2.01403E+11,280,7,38,1005.8
2.01403E+11,300,14,39,1005.8
2.01403E+11,290,8,38,1005.4
2.01403E+11,310,11,38,1005.1
2.01403E+11,290,6,37,1005.1
2.01403E+11,90,5,38,1005.1
2.01403E+11,100,6,40,1005.4
2.01403E+11,100,2,42,1005.8
2.01403E+11,***,0,43,1006.1
2.01403E+11,***,0,40,1006.4
2.01403E+11,170,2,40,1006.8
2.01403E+11,200,3,39,1006.8
2.01403E+11,240,8,44,1006.1
2.01403E+11,300,9,38,1006.1
2.01403E+11,210,5,39,1006.4
2.01403E+11,290,3,39,1006.8
2.01403E+11,360,8,38,1006.4
2.01403E+11,50,17,32,1004.7
2.01403E+11,40,21,32,1004.7
2.01403E+11,40,22,33,1004.1
2.01403E+11,40,25,33,1003
2.01403E+11,30,31,29,1003.7
2.01403E+11,20,34,28,1003
2.01403E+11,20,37,26,1000
2.01403E+11,20,40,25,999
2.01403E+11,20,40,25,998.6
2.01403E+11,340,33,18,1000
2.01403E+11,360,31,18,1001.7
2.01403E+11,280,23,11,1013.5
2.01403E+11,290,21,12,1013.9
2.01403E+11,270,23,13,1015.2
2.01403E+11,250,21,14,1015.6
2.01403E+11,270,23,14,1015.6
2.01403E+11,250,20,15,1015.9
2.01403E+11,260,21,17,1016.3
2.01403E+11,230,18,17,1017.3
2.01403E+11,240,14,17,1017.9
2.01403E+11,220,13,16,1018.3
2.01403E+11,230,13,15,1019
2.01403E+11,220,11,16,1019.6
2.01403E+11,220,9,17,1019.3
2.01403E+11,200,9,18,1019
2.01403E+11,220,8,18,1018.3
2.01403E+11,190,7,18,1017.9
2.01403E+11,150,6,18,1017.6
2.01403E+11,150,6,19,1016.9
2.01403E+11,130,9,20,1016.3
2.01403E+11,130,8,20,1015.9
2.01403E+11,120,7,23,1014.9
2.01403E+11,150,9,27,1013.9
2.01403E+11,160,13,29,1013.5
2.01403E+11,160,15,33,1012.2
2.01403E+11,170,16,34,1011.5
2.01403E+11,180,16,39,1010.2
2.01403E+11,180,20,42,1008.8
2.01403E+11,210,21,46,1007.8
2.01403E+11,190,17,50,1005.4
2.01403E+11,180,13,53,1004.1
2.01403E+11,180,13,55,1003
2.01403E+11,170,13,55,1002.4
2.01403E+11,180,13,54,1002.4
2.01403E+11,170,10,54,1002.7
2.01403E+11,170,13,54,1002.4
2.01403E+11,190,15,53,1002.4
2.01403E+11,240,21,52,1003
2.01403E+11,220,17,46,1003
2.01403E+11,200,17,45,1002.4
2.01403E+11,200,14,46,1002.4
2.01403E+11,230,13,45,1002.4
2.01403E+11,230,11,44,1002.7
2.01403E+11,210,13,43,1003.4
2.01403E+11,210,14,41,1003.7
2.01403E+11,220,14,41,1004.4
2.01403E+11,220,17,40,1005.8
2.01403E+11,220,15,39,1006.1
2.01403E+11,230,21,39,1007.5
2.01403E+11,230,17,39,1008.5
2.01403E+11,240,23,40,1008.8
2.01403E+11,240,21,41,1009.5
2.01403E+11,270,28,38,1010.2
2.01403E+11,250,17,37,1011.2
2.01403E+11,250,24,35,1012.9
2.01403E+11,240,20,34,1014.2
2.01403E+11,250,24,33,1015.6
2.01403E+11,260,26,31,1016.6
2.01403E+11,260,22,29,1019
2.01403E+11,260,18,28,1020.3
2.01403E+11,270,21,27,1021
2.01403E+11,270,21,27,1021.7
2.01403E+11,270,22,25,1022
2.01403E+11,270,18,25,1022
2.01403E+11,280,25,24,1023
2.01403E+11,300,21,23,1023.4
2.01403E+11,300,20,22,1023
2.01403E+11,290,23,21,1024
2.01403E+11,290,22,20,1025.1
2.01403E+11,290,23,19,1025.7
2.01403E+11,300,25,19,1026.8
2.01403E+11,300,23,17,1027.8
2.01403E+11,280,20,15,1029.1
2.01403E+11,300,21,15,1029.5
2.01403E+11,290,18,14,1029.8
2.01403E+11,280,20,14,1029.8
2.01403E+11,290,14,14,1029.5
2.01403E+11,300,16,15,1028.8
2.01403E+11,300,17,15,1028.4
2.01403E+11,290,15,16,1027.8
2.01403E+11,250,10,16,1027.1
2.01403E+11,240,10,16,1027.1
2.01403E+11,230,6,16,1026.8
2.01403E+11,210,6,16,1026.4
2.01403E+11,210,7,15,1026.4
2.01403E+11,200,8,15,1026.1
2.01403E+11,200,8,15,1025.7
2.01403E+11,210,7,14,1024.7
2.01403E+11,230,8,15,1024.4
2.01403E+11,220,6,15,1023.4
2.01403E+11,360,10,17,1022.4
2.01403E+11,350,11,17,1022
2.01403E+11,360,15,17,1022
2.01403E+11,50,13,18,1022.7
2.01403E+11,60,13,18,1022.7
2.01403E+11,110,11,17,1023
2.01403E+11,60,10,18,1022.4
2.01403E+11,70,11,18,1022.4
2.01403E+11,40,10,19,1022
2.01403E+11,40,14,20,1022
2.01403E+11,20,13,20,1021.3
2.01403E+11,40,11,21,1020.3
2.01403E+11,30,16,21,1020
2.01403E+11,40,18,22,1019.3
2.01403E+11,40,18,22,1019.3
2.01403E+11,40,18,23,1020
2.01403E+11,50,20,23,1019.6
2.01403E+11,50,21,23,1019.6
2.01403E+11,90,17,23,1020
2.01403E+11,90,14,23,1020.3
2.01403E+11,100,13,22,1020.3
2.01403E+11,100,11,21,1020
2.01403E+11,100,13,21,1020.3
2.01403E+11,110,9,20,1020.7
2.01403E+11,100,10,20,1020
2.01403E+11,110,9,20,1020.7
2.01403E+11,110,10,20,1020.7
2.01403E+11,110,6,20,1021.3
2.01403E+11,110,5,21,1021.7
2.01403E+11,100,5,23,1022
2.01403E+11,40,5,26,1022.4
2.01403E+11,30,8,29,1022
2.01403E+11,30,9,32,1021.3
2.01403E+11,20,14,33,1021.7
2.01403E+11,360,15,33,1022
2.01403E+11,20,23,32,1021.3
2.01403E+11,30,22,33,1021.3
2.01403E+11,40,22,34,1021.3
2.01403E+11,30,21,33,1021.3
2.01403E+11,30,21,33,1021.3
2.01403E+11,50,14,34,1021.3
2.01403E+11,50,10,33,1021.3
2.01403E+11,40,14,34,1020.7
2.01403E+11,50,13,36,1020.7
2.01403E+11,60,8,36,1020.7
2.01403E+11,70,9,35,1020.3
2.01403E+11,60,10,35,1019.6
2.01403E+11,110,11,36,1019.6
2.01403E+11,110,15,36,1018.3
2.01403E+11,120,13,37,1017.6
2.01403E+11,130,14,36,1017.6
2.01403E+11,130,14,35,1017.3
2.01403E+11,130,18,37,1015.6
2.01403E+11,140,17,38,1015.2
2.01403E+11,140,18,41,1013.5
2.01403E+11,160,20,46,1013.5
2.01403E+11,150,14,46,1012.9
2.01403E+11,150,18,50,1011.9
2.01403E+11,150,17,49,1011.2
2.01403E+11,160,21,49,1009.8
2.01403E+11,160,21,48,1009.1
2.01403E+11,150,15,46,1008.5
2.01403E+11,150,15,46,1007.8
2.01403E+11,150,20,42,1007.8
2.01403E+11,160,17,41,1008.1
2.01403E+11,150,18,41,1007.1
2.01403E+11,150,16,41,1005.8
2.01403E+11,150,17,42,1005.1
2.01403E+11,180,15,42,1005.1
2.01403E+11,170,15,43,1004.4
2.01403E+11,200,14,43,1004.7
2.01403E+11,230,24,41,1005.1
2.01403E+11,230,24,38,1005.4
2.01403E+11,230,18,37,1006.4
2.01403E+11,240,20,37,1006.8
2.01403E+11,230,10,37,1007.5
2.01403E+11,230,10,37,1007.1
2.01403E+11,240,18,38,1007.1
2.01403E+11,250,15,37,1007.8
2.01403E+11,250,15,37,1008.1
2.01403E+11,250,22,37,1007.8
2.01403E+11,250,18,36,1008.1
2.01403E+11,240,23,37,1008.5
2.01403E+11,250,15,35,1008.5
2.01403E+11,250,14,35,1008.8
2.01403E+11,260,17,34,1009.5
2.01403E+11,260,14,33,1010.5
2.01403E+11,260,21,34,1010.8
2.01403E+11,250,18,33,1011.9
2.01403E+11,250,16,33,1012.5
2.01403E+11,260,14,33,1013.2
2.01403E+11,230,13,32,1013.9
2.01403E+11,250,18,33,1013.5
2.01403E+11,260,17,33,1013.9
2.01403E+11,260,17,32,1014.2
2.01403E+11,250,14,31,1014.9
2.01403E+11,250,11,31,1014.9
2.01403E+11,250,16,31,1014.9
2.01403E+11,250,14,31,1015.6
2.01403E+11,250,14,30,1015.9
2.01403E+11,250,15,30,1016.6
2.01403E+11,270,18,31,1017.6
2.01403E+11,280,16,30,1017.9
2.01403E+11,300,18,31,1019
2.01403E+11,280,16,31,1019.6
2.01403E+11,260,16,32,1019.6
2.01403E+11,240,13,33,1019.3
2.01403E+11,250,14,33,1019
2.01403E+11,280,13,34,1019
2.01403E+11,320,11,33,1018.3
2.01403E+11,320,13,33,1018.3
2.01403E+11,330,6,33,1018.6
